C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_46_965.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_46_965.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_46_965.jpg,0,0.09475129,0,4.570511
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_036.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_036.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_036.jpg,0,0,0,4.682775
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_107.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_107.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_107.jpg,0,0,0,4.802055
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_179.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_179.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_179.jpg,0,0,0,4.866547
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_250.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_250.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_250.jpg,0,0,0,4.825125
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_324.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_324.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_324.jpg,0,0,0,4.783915
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_394.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_394.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_394.jpg,0,0,0,4.753228
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_466.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_466.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_466.jpg,0,0,0,4.712819
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_537.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_537.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_537.jpg,0,0,0,4.682779
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_607.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_607.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_607.jpg,0,0,0,4.643029
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_677.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_677.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_677.jpg,0,0,0,4.613367
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_748.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_748.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_748.jpg,0,0,0,4.574177
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_823.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_823.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_823.jpg,0,0.2197188,0,4.643929
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_893.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_893.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_893.jpg,0,0.3925473,0,4.848783
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_47_961.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_47_961.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_47_961.jpg,0,0.2348199,0,5.127531
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_031.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_031.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_031.jpg,0,0.04281186,0,5.188477
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_102.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_102.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_102.jpg,0,0,0,5.147602
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_174.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_174.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_174.jpg,0,0,0,5.114628
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_241.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_241.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_241.jpg,-0.15,0,0,5.06725
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_312.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_312.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_312.jpg,-0.3,0,0,5.02069
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_385.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_385.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_385.jpg,-0.174768,0,0,4.966745
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_455.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_455.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_455.jpg,-0.005600657,0,0,4.932796
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_526.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_526.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_526.jpg,0,0,0,4.888639
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_596.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_596.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_596.jpg,0,0,0,4.857548
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_667.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_667.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_667.jpg,0,0,0,4.816009
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_738.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_738.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_738.jpg,0,0,0,4.78517
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_810.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_810.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_810.jpg,-0.2,0,0,4.738072
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_881.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_881.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_881.jpg,-0.4,0,0,4.674126
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_48_954.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_48_954.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_48_954.jpg,-0.4876644,0,0,4.616438
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_025.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_025.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_025.jpg,-0.2326737,0,0,4.57886
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_096.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_096.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_096.jpg,-0.06175946,0,0,4.54908
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_166.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_166.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_166.jpg,0,0,0,4.505904
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_240.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_240.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_240.jpg,0,0.1360434,0,4.520832
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_310.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_310.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_310.jpg,0,0.3247407,0,4.666999
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_380.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_380.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_380.jpg,0,0.5558037,0,5.070158
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_453.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_453.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_453.jpg,0,0.5701143,0,5.485828
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_522.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_522.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_522.jpg,0,0.3408857,0,5.87851
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_595.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_595.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_595.jpg,-0.05,0.1472159,0,6.009999
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_669.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_669.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_669.jpg,-0.25,0,0,5.991566
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_738.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_738.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_738.jpg,-0.4,0,0,5.929145
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_805.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_805.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_805.jpg,-0.6000001,0,0,5.823849
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_872.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_872.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_872.jpg,-0.6752368,0,0,5.732926
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_49_944.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_49_944.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_49_944.jpg,-0.4396897,0,0,5.68493
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_016.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_016.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_016.jpg,-0.2676202,0,0,5.656934
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_089.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_089.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_089.jpg,-0.0280747,0,0,5.605644
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_160.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_160.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_160.jpg,0,0,0,5.565515
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_230.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_230.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_230.jpg,0,0,0,5.517673
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_302.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_302.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_302.jpg,0,0,0,5.471052
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_375.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_375.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_375.jpg,-0.1,0,0,5.4349
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_447.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_447.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_447.jpg,-0.3,0,0,5.372306
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_518.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_518.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_518.jpg,-0.45,0,0,5.311233
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_592.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_592.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_592.jpg,-0.4518693,0,0,5.230392
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_663.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_663.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_663.jpg,-0.2169393,0,0,5.190757
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_734.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_734.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_734.jpg,-0.04529247,0,0,5.155118
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_807.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_807.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_807.jpg,0,0,0,5.107343
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_878.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_878.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_878.jpg,0,0,0,5.074505
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_50_950.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_50_950.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_50_950.jpg,0,0,0,5.031374
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_022.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_022.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_022.jpg,0,0,0,4.987954
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_094.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_094.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_094.jpg,0,0,0,4.955719
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_164.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_164.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_164.jpg,0,0,0,4.912944
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_232.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_232.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_232.jpg,-0.1,0,0,4.879761
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_303.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_303.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_303.jpg,-0.3,0,0,4.822433
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_375.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_375.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_375.jpg,-0.45,0,0,4.767556
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_443.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_443.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_443.jpg,-0.3889512,0,0,4.705494
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_514.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_514.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_514.jpg,-0.2164944,0,0,4.678693
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_586.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_586.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_586.jpg,0,0,0,4.633992
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_657.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_657.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_657.jpg,0,0,0,4.602886
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_730.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_730.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_730.jpg,0,0,0,4.56383
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_800.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_800.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_800.jpg,0,0,0,4.525037
C:\Users\rowoputi\Downloads\Simulator Training output\IMG\center_2021_06_07_15_24_51_872.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\left_2021_06_07_15_24_51_872.jpg,C:\Users\rowoputi\Downloads\Simulator Training output\IMG\right_2021_06_07_15_24_51_872.jpg,0,0,0,4.495946
